1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-27,-40,-46,-77,-55,-50,-52,-60,-63,-48,-50,-69,-52,-54,-53,-53,-77,-55,-61,-55,-56
-27,-41,-44,-77,-55,-49,-52,-46,-63,-48,-50,-60,-52,-53,-53,-53,-74,-55,-61,-56,-57
-27,-42,-45,-77,-55,-49,-53,-46,-63,-48,-50,-60,-52,-53,-54,-53,-74,-54,-61,-57,-56
-28,-35,-45,-76,-55,-49,-52,-46,-62,-48,-49,-60,-51,-53,-55,-54,-74,-53,-61,-56,-56
-29,-35,-46,-73,-55,-49,-52,-46,-62,-48,-50,-60,-51,-51,-55,-54,-74,-54,-60,-55,-56
-27,-36,-46,-73,-55,-48,-52,-47,-63,-48,-49,-60,-51,-51,-54,-52,-75,-55,-60,-55,-56
-27,-36,-46,-76,-55,-48,-52,-48,-63,-48,-50,-60,-50,-52,-55,-52,-75,-55,-61,-55,-56
-27,-36,-44,-77,-55,-48,-52,-47,-63,-48,-62,-60,-52,-52,-55,-53,-73,-53,-60,-55,-56
-26,-39,-45,-75,-54,-49,-52,-46,-62,-48,-50,-60,-47,-52,-55,-54,-75,-53,-61,-54,-56
-26,-35,-44,-76,-53,-49,-56,-47,-62,-48,-50,-61,-47,-53,-55,-54,-74,-54,-61,-55,-56
-27,-35,-44,-75,-59,-50,-57,-48,-62,-48,-78,-60,-52,-53,-55,-53,-74,-55,-61,-55,-56
-27,-41,-44,-76,-54,-52,-57,-46,-61,-51,-78,-60,-52,-53,-55,-56,-75,-55,-60,-55,-56
-26,-43,-44,-75,-55,-61,-53,-47,-61,-49,-79,-60,-52,-53,-54,-52,-74,-55,-60,-55,-57
-26,-41,-44,-75,-55,-51,-52,-47,-61,-49,-78,-60,-47,-54,-55,-55,-76,-54,-61,-55,-57
-27,-40,-45,-75,-55,-52,-53,-46,-60,-48,-78,-60,-47,-53,-55,-54,-75,-55,-61,-55,-56
-26,-40,-45,-75,-55,-50,-52,-47,-59,-48,-78,-60,-47,-53,-55,-55,-73,-55,-61,-55,-57
-26,-40,-45,-75,-56,-51,-53,-47,-63,-48,-50,-60,-47,-52,-54,-54,-75,-55,-62,-55,-56
-27,-37,-44,-75,-56,-50,-57,-46,-61,-48,-49,-60,-47,-52,-54,-54,-63,-55,-62,-55,-57
-27,-38,-45,-76,-55,-65,-57,-46,-62,-48,-50,-60,-47,-52,-54,-53,-62,-55,-64,-55,-56
-26,-40,-45,-53,-55,-51,-56,-46,-60,-48,-50,-60,-47,-54,-54,-55,-63,-53,-64,-55,-56
-26,-38,-45,-49,-56,-51,-56,-46,-61,-48,-47,-59,-52,-53,-54,-54,-62,-53,-65,-55,-56
-27,-39,-45,-49,-56,-51,-56,-46,-54,-48,-47,-60,-50,-54,-54,-54,-63,-53,-66,-55,-56
-26,-39,-45,-49,-55,-51,-55,-47,-52,-48,-47,-60,-50,-53,-54,-54,-63,-53,-64,-55,-56
-26,-39,-45,-49,-55,-50,-54,-60,-56,-49,-47,-60,-52,-53,-71,-54,-62,-53,-64,-56,-56
-23,-38,-45,-49,-54,-51,-55,-47,-53,-48,-47,-68,-51,-53,-52,-54,-61,-53,-64,-56,-56
-23,-43,-44,-53,-56,-52,-53,-47,-54,-48,-50,-60,-47,-53,-54,-54,-63,-53,-64,-55,-56
-23,-40,-44,-53,-56,-51,-54,-46,-53,-48,-47,-60,-47,-53,-54,-54,-61,-53,-63,-54,-56
-23,-41,-45,-52,-55,-51,-55,-47,-53,-48,-47,-60,-47,-53,-54,-54,-62,-53,-63,-55,-56
-23,-35,-44,-52,-49,-52,-54,-47,-55,-48,-47,-60,-47,-53,-54,-55,-62,-59,-62,-59,-56
-27,-34,-45,-57,-49,-51,-55,-46,-56,-48,-48,-59,-48,-54,-52,-54,-61,-55,-61,-59,-56
-27,-40,-44,-53,-49,-51,-54,-46,-59,-49,-47,-59,-51,-52,-54,-55,-61,-54,-61,-59,-56
-25,-39,-44,-54,-49,-51,-54,-47,-55,-48,-47,-61,-51,-50,-54,-56,-63,-53,-62,-59,-56
-27,-40,-44,-54,-48,-51,-55,-47,-61,-49,-47,-60,-52,-53,-53,-53,-64,-55,-61,-54,-64
-27,-41,-44,-53,-56,-51,-55,-46,-59,-48,-47,-61,-52,-53,-53,-51,-63,-55,-61,-54,-56
-30,-40,-44,-53,-50,-52,-55,-45,-60,-48,-47,-61,-52,-53,-55,-55,-61,-54,-60,-54,-56
-26,-40,-45,-53,-50,-53,-55,-46,-58,-47,-49,-60,-51,-53,-53,-53,-62,-53,-59,-54,-56
-27,-39,-44,-53,-49,-61,-55,-46,-54,-48,-50,-60,-51,-53,-55,-54,-63,-53,-61,-54,-56
-26,-41,-44,-52,-50,-53,-55,-46,-58,-48,-50,-60,-53,-53,-54,-55,-64,-54,-60,-54,-56
-27,-42,-44,-53,-50,-53,-56,-47,-56,-47,-50,-60,-52,-53,-53,-53,-64,-53,-59,-54,-57
-27,-40,-44,-54,-50,-54,-54,-46,-57,-48,-50,-61,-52,-54,-52,-53,-63,-54,-60,-54,-57
-26,-42,-45,-52,-58,-50,-55,-47,-58,-48,-50,-59,-52,-53,-54,-55,-69,-54,-59,-54,-56
-27,-78,-45,-54,-55,-50,-55,-47,-56,-48,-50,-60,-52,-53,-55,-53,-61,-54,-60,-55,-56
-27,-43,-47,-54,-53,-50,-55,-46,-58,-48,-50,-60,-52,-52,-52,-54,-66,-55,-60,-55,-56
-27,-41,-46,-53,-55,-50,-55,-47,-62,-48,-50,-60,-52,-53,-53,-53,-58,-55,-60,-55,-56
-27,-38,-47,-53,-54,-49,-55,-46,-58,-48,-50,-49,-52,-52,-53,-55,-58,-54,-60,-55,-56
-26,-41,-41,-54,-60,-50,-55,-60,-53,-48,-50,-49,-52,-52,-54,-53,-58,-54,-59,-54,-56
-27,-39,-41,-52,-52,-50,-56,-47,-53,-48,-50,-49,-52,-53,-53,-54,-63,-53,-59,-55,-56
-27,-40,-40,-52,-55,-50,-56,-48,-53,-48,-50,-49,-52,-53,-53,-58,-63,-54,-59,-55,-56
-27,-40,-41,-52,-54,-50,-56,-48,-53,-48,-50,-49,-52,-53,-54,-58,-64,-53,-58,-55,-56
-27,-39,-41,-44,-56,-50,-56,-47,-53,-48,-49,-49,-52,-54,-54,-54,-61,-53,-56,-54,-56
-26,-40,-41,-44,-54,-50,-56,-46,-56,-48,-47,-49,-52,-51,-53,-53,-63,-53,-57,-55,-56
-27,-40,-40,-44,-56,-53,-72,-47,-55,-48,-47,-50,-52,-51,-53,-52,-62,-54,-58,-55,-57
-27,-41,-41,-44,-53,-53,-73,-47,-56,-49,-47,-49,-52,-55,-54,-54,-63,-54,-59,-55,-56
-27,-40,-40,-44,-55,-52,-56,-47,-51,-48,-47,-59,-53,-53,-71,-55,-62,-54,-58,-55,-56
-27,-41,-41,-44,-56,-51,-57,-46,-51,-49,-48,-50,-50,-53,-55,-54,-64,-54,-60,-54,-56
-27,-40,-41,-52,-55,-50,-56,-46,-51,-48,-50,-50,-51,-75,-54,-54,-63,-54,-59,-55,-56
-26,-40,-45,-45,-55,-50,-56,-46,-51,-48,-49,-50,-52,-77,-55,-53,-61,-55,-59,-55,-57
-26,-41,-41,-44,-53,-51,-56,-46,-57,-48,-59,-50,-53,-53,-53,-53,-61,-54,-59,-55,-56
-26,-40,-41,-45,-62,-52,-56,-46,-56,-48,-49,-50,-53,-53,-55,-55,-61,-53,-59,-55,-57
-29,-40,-41,-45,-55,-52,-56,-47,-59,-48,-50,-50,-53,-53,-53,-53,-64,-54,-59,-54,-56
-27,-40,-41,-45,-58,-51,-57,-56,-56,-48,-47,-50,-53,-54,-55,-54,-64,-55,-59,-54,-57
-27,-39,-41,-44,-58,-50,-56,-46,-60,-48,-47,-50,-52,-53,-55,-54,-64,-54,-55,-52,-56
-26,-40,-40,-45,-55,-51,-57,-47,-60,-49,-47,-50,-53,-52,-55,-55,-62,-54,-55,-53,-56
-27,-41,-40,-45,-56,-51,-58,-46,-59,-48,-47,-59,-52,-53,-53,-55,-63,-55,-55,-52,-56
-26,-40,-41,-45,-51,-52,-58,-46,-61,-47,-47,-59,-53,-54,-53,-53,-63,-55,-55,-53,-56
-23,-39,-41,-45,-51,-51,-57,-46,-59,-48,-50,-59,-53,-53,-53,-56,-63,-54,-55,-53,-56
-26,-35,-41,-52,-52,-51,-58,-46,-57,-49,-47,-67,-52,-52,-54,-55,-59,-55,-59,-53,-56
-27,-35,-41,-52,-53,-52,-59,-46,-58,-49,-47,-59,-53,-53,-52,-54,-59,-55,-59,-53,-56
-26,-35,-40,-52,-61,-52,-59,-46,-58,-49,-47,-59,-53,-52,-54,-53,-58,-59,-60,-53,-56
-27,-35,-41,-52,-54,-62,-59,-46,-57,-48,-47,-59,-53,-50,-54,-53,-76,-55,-59,-52,-57
-26,-35,-41,-56,-54,-51,-59,-46,-61,-48,-50,-58,-53,-52,-54,-54,-59,-55,-55,-53,-57
-26,-41,-40,-51,-52,-51,-57,-47,-56,-48,-48,-59,-52,-53,-54,-54,-59,-54,-55,-54,-57
-25,-41,-41,-52,-56,-51,-56,-47,-56,-48,-50,-60,-53,-54,-53,-53,-58,-54,-55,-54,-57
-27,-39,-41,-52,-55,-48,-56,-46,-56,-49,-50,-60,-52,-52,-55,-53,-62,-55,-55,-52,-56
-26,-42,-41,-47,-53,-48,-58,-47,-56,-49,-49,-59,-53,-53,-54,-53,-59,-55,-55,-52,-57
-27,-40,-41,-52,-53,-48,-58,-47,-56,-49,-49,-59,-53,-53,-53,-53,-59,-54,-60,-54,-55
-26,-41,-41,-45,-55,-48,-57,-47,-58,-49,-50,-59,-53,-53,-52,-53,-59,-55,-60,-53,-57
-23,-39,-41,-45,-45,-48,-58,-48,-55,-48,-50,-59,-53,-53,-53,-54,-59,-54,-59,-65,-65
-23,-41,-41,-45,-45,-48,-57,-47,-56,-48,-51,-59,-52,-53,-54,-53,-59,-55,-60,-53,-56
-23,-40,-41,-45,-45,-48,-57,-47,-56,-48,-50,-59,-54,-53,-54,-54,-59,-55,-60,-53,-56
-23,-40,-41,-52,-46,-48,-53,-47,-56,-48,-50,-60,-52,-52,-53,-53,-59,-54,-61,-54,-56
-23,-35,-41,-52,-46,-48,-53,-46,-56,-48,-51,-61,-53,-54,-53,-54,-59,-55,-60,-64,-56
-23,-35,-40,-52,-56,-48,-53,-46,-59,-49,-49,-55,-53,-53,-53,-54,-59,-54,-60,-53,-55
-23,-36,-40,-52,-57,-50,-53,-57,-76,-49,-50,-55,-52,-52,-78,-54,-59,-56,-61,-54,-56
-23,-35,-40,-52,-57,-48,-53,-46,-75,-49,-49,-61,-51,-53,-76,-55,-58,-55,-60,-55,-56
-26,-36,-40,-52,-57,-48,-57,-59,-56,-48,-50,-60,-51,-52,-78,-53,-58,-54,-61,-52,-57
-24,-35,-45,-52,-57,-48,-53,-45,-56,-48,-50,-60,-52,-52,-77,-53,-58,-54,-61,-54,-57
-25,-35,-41,-52,-57,-48,-53,-45,-56,-48,-49,-61,-53,-52,-55,-53,-58,-56,-60,-55,-56
-27,-35,-40,-52,-57,-48,-53,-46,-56,-48,-50,-60,-53,-52,-54,-54,-58,-54,-62,-53,-56
-27,-36,-41,-52,-57,-51,-53,-45,-56,-47,-50,-61,-53,-52,-54,-55,-63,-54,-61,-54,-56
-27,-36,-40,-52,-56,-52,-57,-45,-58,-48,-48,-60,-53,-52,-55,-55,-65,-56,-55,-54,-80
-26,-36,-41,-52,-57,-52,-59,-46,-59,-48,-50,-59,-52,-55,-55,-53,-61,-54,-56,-54,-56
-32,-36,-41,-52,-61,-52,-57,-47,-55,-48,-59,-68,-53,-53,-55,-52,-64,-54,-62,-54,-56
-26,-36,-41,-53,-56,-51,-57,-45,-55,-48,-50,-60,-53,-51,-55,-53,-64,-59,-61,-53,-56
-27,-36,-41,-52,-56,-52,-57,-46,-55,-48,-50,-59,-54,-51,-53,-52,-62,-55,-61,-54,-57
-27,-35,-40,-53,-56,-51,-52,-46,-54,-48,-50,-59,-53,-51,-54,-53,-63,-55,-61,-65,-56
-27,-35,-41,-52,-54,-51,-58,-45,-56,-48,-50,-55,-53,-52,-53,-54,-63,-54,-61,-54,-56
-26,-36,-41,-52,-57,-53,-57,-57,-58,-48,-50,-56,-54,-52,-54,-54,-63,-55,-62,-53,-56
-26,-36,-41,-52,-53,-54,-56,-46,-59,-51,-50,-56,-53,-53,-54,-50,-59,-55,-62,-53,-56
-32,-36,-41,-52,-54,-53,-55,-45,-56,-48,-50,-56,-52,-52,-54,-53,-63,-54,-62,-54,-56
-27,-36,-40,-56,-54,-51,-56,-45,-59,-48,-49,-56,-53,-52,-54,-53,-63,-54,-63,-53,-57
-26,-36,-41,-52,-54,-52,-56,-45,-58,-48,-49,-61,-54,-51,-55,-53,-63,-55,-62,-53,-56
-27,-36,-41,-52,-55,-52,-56,-45,-59,-48,-51,-55,-53,-52,-55,-54,-63,-55,-64,-53,-56
-27,-36,-41,-52,-55,-51,-55,-47,-59,-48,-49,-55,-53,-50,-72,-53,-62,-55,-63,-53,-56
-26,-35,-41,-51,-56,-51,-55,-45,-60,-48,-50,-55,-53,-50,-55,-53,-61,-55,-63,-53,-57
-26,-36,-41,-51,-56,-66,-56,-45,-59,-48,-49,-55,-52,-50,-54,-52,-64,-55,-64,-53,-56
-26,-39,-40,-51,-57,-51,-56,-47,-60,-48,-49,-55,-52,-50,-52,-52,-63,-54,-63,-54,-56
-27,-35,-44,-52,-75,-51,-57,-43,-59,-49,-50,-60,-52,-50,-54,-50,-63,-54,-62,-54,-56
-27,-36,-41,-52,-57,-51,-57,-63,-59,-48,-50,-59,-52,-51,-54,-50,-62,-55,-61,-54,-57
-27,-36,-40,-52,-57,-51,-52,-46,-58,-48,-50,-59,-52,-53,-55,-50,-62,-53,-61,-52,-56
-26,-36,-41,-52,-57,-51,-52,-47,-58,-48,-49,-61,-53,-54,-54,-50,-62,-55,-63,-52,-56
-26,-36,-41,-45,-55,-52,-53,-47,-61,-48,-59,-60,-53,-51,-52,-50,-72,-56,-63,-53,-56
-26,-36,-41,-45,-55,-52,-52,-45,-58,-48,-50,-60,-52,-54,-54,-54,-63,-54,-62,-53,-56
-27,-36,-41,-45,-54,-52,-52,-45,-60,-48,-50,-60,-52,-53,-54,-50,-63,-53,-61,-54,-56
-26,-36,-41,-44,-55,-52,-57,-45,-61,-48,-61,-60,-53,-51,-54,-50,-63,-53,-61,-66,-56
-26,-36,-41,-45,-55,-52,-57,-46,-55,-48,-51,-60,-53,-52,-54,-50,-63,-55,-61,-62,-57
-26,-40,-41,-52,-48,-52,-58,-46,-59,-48,-51,-61,-53,-53,-54,-50,-63,-54,-62,-54,-57
-23,-40,-41,-52,-48,-52,-58,-49,-54,-48,-61,-61,-53,-54,-55,-50,-63,-60,-61,-54,-56
-23,-40,-41,-52,-48,-53,-58,-48,-75,-48,-51,-61,-53,-53,-55,-53,-63,-54,-61,-54,-56
-23,-40,-41,-52,-48,-53,-72,-50,-58,-48,-50,-60,-52,-78,-53,-53,-63,-56,-61,-55,-56
-23,-41,-41,-52,-48,-65,-74,-49,-57,-48,-50,-60,-52,-75,-53,-52,-65,-54,-60,-55,-57
-23,-39,-41,-45,-55,-52,-57,-47,-76,-48,-49,-61,-52,-54,-54,-53,-64,-53,-59,-54,-57
-29,-41,-40,-45,-55,-52,-57,-47,-57,-48,-50,-59,-52,-52,-55,-53,-64,-54,-59,-52,-56
-27,-40,-41,-45,-55,-52,-53,-46,-61,-48,-48,-60,-53,-76,-55,-53,-64,-54,-59,-53,-57
-23,-41,-41,-45,-55,-52,-53,-47,-60,-48,-48,-61,-53,-51,-52,-54,-64,-57,-59,-63,-68
-23,-41,-40,-45,-55,-51,-57,-48,-60,-48,-48,-60,-53,-75,-52,-54,-63,-54,-58,-54,-56
-23,-43,-41,-52,-48,-51,-52,-48,-59,-48,-48,-70,-53,-76,-55,-55,-62,-52,-58,-56,-56
-23,-39,-41,-52,-48,-50,-53,-47,-58,-48,-48,-61,-53,-76,-53,-54,-62,-52,-58,-56,-56
-23,-40,-40,-52,-48,-50,-52,-47,-57,-48,-46,-60,-52,-53,-53,-53,-63,-53,-58,-55,-56
-23,-41,-41,-52,-49,-67,-53,-46,-56,-48,-50,-60,-52,-53,-53,-54,-64,-53,-59,-55,-57
-23,-35,-41,-52,-48,-51,-53,-47,-57,-48,-50,-62,-52,-54,-66,-55,-63,-54,-49,-55,-56
-23,-36,-41,-52,-55,-46,-57,-47,-58,-48,-49,-61,-52,-53,-55,-53,-63,-54,-58,-67,-56
-23,-36,-41,-52,-58,-47,-56,-47,-59,-48,-50,-61,-53,-53,-55,-54,-63,-54,-59,-55,-56
-27,-35,-41,-52,-54,-51,-56,-55,-59,-48,-50,-59,-53,-53,-53,-55,-63,-53,-60,-55,-56
-26,-35,-41,-57,-55,-51,-56,-45,-58,-48,-50,-61,-52,-54,-53,-55,-73,-53,-61,-55,-56
-26,-36,-40,-53,-54,-51,-47,-45,-59,-48,-50,-59,-52,-53,-52,-54,-63,-54,-61,-55,-56
-27,-36,-41,-52,-55,-52,-47,-45,-57,-48,-48,-60,-53,-53,-53,-53,-63,-54,-60,-55,-56
-27,-36,-41,-45,-55,-53,-60,-45,-59,-51,-49,-58,-52,-54,-54,-53,-64,-53,-61,-56,-56
-26,-35,-41,-45,-54,-52,-47,-45,-77,-52,-48,-59,-52,-54,-53,-54,-62,-56,-61,-55,-56
-26,-35,-41,-45,-55,-51,-48,-45,-58,-52,-49,-60,-53,-54,-53,-54,-62,-54,-61,-54,-56
-27,-40,-45,-45,-55,-47,-48,-45,-59,-52,-49,-63,-51,-52,-52,-54,-76,-54,-62,-56,-57
-26,-39,-41,-45,-55,-50,-48,-45,-58,-52,-49,-61,-51,-53,-56,-54,-77,-55,-61,-55,-57
-26,-39,-41,-45,-55,-47,-48,-45,-58,-52,-50,-61,-52,-51,-53,-54,-63,-57,-63,-55,-56
-26,-39,-41,-45,-54,-47,-56,-45,-59,-52,-50,-58,-51,-51,-53,-54,-63,-54,-61,-55,-57
-26,-41,-41,-45,-77,-47,-55,-45,-58,-51,-50,-62,-52,-53,-52,-54,-63,-54,-60,-55,-56
-26,-43,-41,-45,-55,-47,-55,-45,-58,-51,-50,-62,-53,-53,-51,-54,-63,-55,-62,-55,-64
-23,-41,-41,-45,-55,-46,-56,-45,-59,-48,-50,-61,-53,-53,-53,-54,-63,-53,-62,-55,-56
-23,-40,-40,-52,-55,-46,-56,-45,-58,-48,-61,-60,-53,-53,-54,-54,-63,-53,-62,-55,-57
-26,-40,-40,-52,-54,-47,-56,-45,-58,-48,-50,-60,-52,-53,-53,-54,-64,-55,-62,-55,-57
-27,-40,-40,-52,-54,-46,-56,-45,-58,-49,-50,-60,-53,-54,-53,-54,-64,-54,-62,-55,-56
-26,-42,-41,-52,-54,-47,-56,-44,-59,-49,-50,-61,-53,-53,-52,-54,-63,-55,-61,-56,-56
-26,-40,-41,-52,-54,-46,-56,-44,-58,-48,-50,-61,-52,-54,-51,-53,-63,-55,-62,-56,-56
-27,-40,-41,-52,-54,-50,-56,-45,-76,-49,-49,-57,-53,-53,-51,-54,-63,-55,-59,-55,-56
-26,-40,-41,-52,-54,-49,-56,-45,-58,-49,-50,-58,-54,-53,-51,-54,-64,-55,-59,-55,-56
-27,-40,-41,-52,-54,-50,-55,-45,-57,-49,-83,-55,-50,-53,-51,-54,-64,-55,-59,-55,-57
-27,-39,-41,-53,-55,-49,-55,-44,-57,-49,-49,-61,-50,-53,-67,-54,-63,-54,-60,-56,-56
-26,-40,-41,-52,-54,-49,-55,-45,-57,-48,-50,-59,-53,-54,-53,-54,-64,-55,-59,-55,-56
-27,-40,-41,-53,-55,-49,-55,-45,-57,-48,-50,-56,-53,-53,-52,-54,-62,-55,-59,-55,-56
-30,-40,-41,-52,-54,-50,-47,-45,-57,-48,-50,-58,-51,-53,-54,-54,-63,-56,-59,-54,-56
-26,-40,-41,-52,-55,-51,-48,-59,-58,-48,-77,-58,-50,-51,-54,-54,-73,-55,-59,-55,-56
-27,-41,-41,-52,-54,-51,-48,-44,-58,-48,-50,-61,-53,-53,-52,-54,-63,-56,-59,-55,-56
-26,-41,-41,-52,-76,-49,-48,-45,-58,-48,-50,-54,-53,-53,-55,-52,-64,-55,-59,-55,-56
-27,-41,-40,-51,-54,-48,-48,-45,-57,-48,-50,-54,-53,-53,-55,-54,-63,-56,-59,-55,-56
-26,-41,-41,-52,-54,-49,-55,-42,-58,-48,-50,-55,-53,-52,-56,-54,-63,-55,-54,-55,-56
-27,-40,-41,-53,-54,-49,-55,-42,-58,-48,-50,-55,-53,-50,-52,-55,-63,-55,-55,-55,-57
-27,-39,-41,-52,-78,-50,-55,-41,-76,-48,-50,-55,-52,-51,-54,-54,-63,-55,-55,-55,-56
-27,-40,-41,-52,-54,-61,-55,-45,-58,-48,-49,-62,-51,-50,-53,-55,-63,-55,-55,-55,-56
-27,-40,-40,-52,-54,-48,-56,-45,-58,-48,-50,-61,-53,-52,-53,-55,-63,-60,-54,-55,-57
-27,-41,-41,-51,-54,-47,-48,-45,-50,-48,-50,-57,-53,-52,-55,-54,-74,-55,-55,-55,-56
-27,-41,-41,-56,-54,-47,-48,-45,-50,-48,-50,-56,-53,-51,-51,-54,-76,-55,-59,-55,-56
-26,-40,-41,-52,-55,-47,-48,-45,-50,-48,-49,-55,-53,-53,-57,-54,-63,-55,-59,-55,-56
-28,-40,-41,-52,-52,-47,-48,-44,-50,-48,-48,-56,-53,-52,-59,-55,-63,-56,-59,-55,-56
-27,-41,-41,-51,-53,-47,-48,-45,-50,-48,-48,-56,-53,-51,-55,-54,-63,-55,-60,-55,-57
-26,-35,-41,-45,-54,-47,-48,-44,-58,-48,-61,-57,-53,-52,-55,-54,-63,-55,-59,-55,-56
-26,-35,-40,-52,-54,-47,-48,-42,-58,-48,-50,-57,-51,-52,-52,-54,-64,-55,-59,-55,-56
-27,-35,-41,-52,-53,-47,-48,-42,-58,-48,-50,-57,-52,-52,-56,-54,-63,-55,-59,-55,-45
-27,-35,-41,-52,-53,-47,-48,-42,-58,-48,-50,-58,-52,-52,-51,-55,-63,-55,-59,-55,-56
-27,-35,-41,-52,-53,-48,-48,-41,-58,-48,-50,-59,-53,-52,-53,-54,-63,-55,-59,-55,-56
-27,-35,-40,-52,-53,-47,-48,-41,-50,-47,-50,-59,-52,-52,-52,-55,-63,-55,-59,-55,-57
-26,-36,-41,-51,-53,-47,-48,-42,-51,-48,-50,-60,-52,-52,-52,-55,-63,-55,-60,-55,-56
-26,-36,-40,-53,-54,-47,-48,-42,-51,-48,-50,-60,-53,-52,-54,-54,-63,-55,-61,-55,-56
-23,-35,-41,-52,-54,-47,-48,-42,-51,-48,-77,-60,-52,-52,-53,-55,-63,-55,-60,-55,-56
-23,-36,-41,-52,-75,-47,-48,-42,-51,-47,-78,-59,-52,-53,-54,-54,-63,-55,-60,-55,-56
-23,-35,-40,-52,-55,-47,-56,-42,-58,-48,-47,-59,-52,-52,-54,-54,-64,-55,-59,-55,-56
-23,-35,-40,-53,-54,-47,-48,-42,-58,-48,-47,-59,-53,-51,-55,-54,-62,-54,-60,-55,-56
-23,-36,-40,-52,-53,-48,-48,-42,-58,-48,-47,-61,-53,-53,-68,-53,-72,-55,-60,-55,-57
-23,-36,-41,-44,-52,-48,-48,-45,-58,-48,-47,-53,-51,-53,-55,-53,-53,-55,-61,-55,-56
-27,-35,-41,-45,-52,-48,-48,-42,-57,-48,-50,-61,-53,-50,-51,-52,-53,-55,-61,-55,-57
-33,-40,-41,-45,-52,-48,-48,-45,-58,-48,-47,-53,-52,-50,-51,-54,-54,-55,-61,-55,-57
-27,-35,-41,-45,-52,-49,-48,-44,-58,-48,-47,-53,-53,-52,-50,-55,-53,-55,-62,-55,-56
-26,-35,-40,-45,-52,-55,-48,-45,-58,-48,-48,-53,-53,-53,-51,-55,-54,-55,-62,-55,-57
-23,-42,-41,-45,-56,-55,-48,-45,-57,-48,-47,-53,-53,-52,-51,-54,-54,-56,-63,-56,-57
-23,-40,-41,-52,-56,-55,-48,-45,-59,-48,-47,-52,-53,-52,-51,-55,-54,-60,-64,-55,-57
-23,-40,-40,-52,-56,-55,-48,-45,-59,-48,-50,-60,-53,-51,-51,-54,-54,-55,-63,-55,-56
-23,-40,-40,-45,-74,-49,-56,-45,-58,-48,-76,-60,-53,-52,-52,-53,-54,-55,-62,-55,-56
-23,-41,-46,-45,-55,-50,-56,-45,-55,-48,-50,-60,-52,-51,-52,-54,-73,-55,-61,-55,-57
-27,-39,-41,-45,-55,-51,-56,-45,-55,-48,-50,-60,-52,-51,-52,-54,-54,-55,-62,-55,-56
-25,-39,-41,-45,-55,-51,-59,-58,-55,-48,-50,-59,-54,-52,-53,-54,-54,-56,-62,-55,-56
-27,-40,-41,-45,-55,-54,-57,-45,-55,-48,-50,-60,-54,-52,-53,-54,-54,-56,-63,-55,-56
-27,-39,-41,-45,-55,-51,-56,-45,-60,-48,-50,-61,-55,-51,-53,-53,-54,-55,-63,-55,-57
-26,-39,-41,-52,-55,-49,-57,-58,-59,-48,-49,-61,-52,-52,-54,-54,-54,-55,-62,-55,-56
-27,-39,-40,-52,-55,-49,-57,-45,-60,-48,-50,-50,-52,-53,-53,-55,-54,-54,-62,-55,-56
-27,-39,-41,-45,-54,-49,-57,-45,-60,-51,-50,-60,-52,-52,-78,-54,-54,-54,-62,-55,-56
-27,-40,-40,-45,-55,-49,-57,-45,-61,-53,-50,-60,-52,-51,-53,-54,-54,-55,-63,-55,-56
-27,-39,-41,-45,-53,-49,-56,-45,-59,-55,-49,-60,-53,-53,-53,-54,-54,-55,-62,-55,-57
-23,-39,-41,-45,-54,-51,-56,-45,-60,-57,-49,-60,-53,-52,-53,-55,-54,-55,-62,-55,-57
-23,-38,-41,-45,-54,-48,-55,-77,-59,-51,-49,-59,-53,-53,-53,-54,-54,-55,-61,-55,-57
-23,-40,-41,-44,-54,-47,-55,-45,-58,-51,-49,-47,-52,-53,-53,-54,-54,-55,-61,-55,-57
-23,-30,-41,-44,-55,-48,-48,-45,-60,-51,-60,-47,-53,-52,-54,-55,-54,-55,-61,-55,-57
-23,-30,-41,-44,-55,-51,-48,-45,-59,-51,-49,-47,-53,-52,-54,-53,-62,-53,-60,-55,-57
-26,-30,-41,-44,-54,-50,-48,-45,-58,-51,-75,-45,-53,-52,-53,-52,-62,-54,-60,-55,-56
-23,-30,-41,-44,-54,-48,-48,-45,-59,-50,-75,-47,-53,-51,-54,-55,-62,-53,-60,-55,-57
-23,-30,-41,-44,-54,-49,-48,-45,-59,-50,-49,-60,-52,-51,-54,-54,-62,-53,-54,-55,-57
-23,-30,-41,-51,-55,-48,-55,-45,-58,-57,-50,-48,-52,-51,-53,-53,-62,-53,-54,-55,-57
-23,-30,-41,-45,-53,-49,-56,-42,-59,-51,-50,-46,-52,-52,-54,-54,-53,-54,-54,-54,-56
-26,-30,-41,-45,-53,-49,-55,-46,-55,-50,-50,-60,-53,-53,-53,-54,-54,-55,-54,-55,-56
-27,-30,-41,-45,-59,-50,-55,-43,-55,-50,-50,-47,-52,-53,-54,-54,-54,-56,-54,-55,-56
-27,-40,-41,-45,-55,-52,-56,-43,-55,-51,-50,-47,-53,-52,-62,-54,-54,-55,-60,-55,-57
-27,-41,-44,-51,-55,-54,-56,-43,-55,-50,-50,-48,-53,-52,-54,-53,-53,-56,-59,-55,-57
-27,-40,-45,-52,-54,-54,-55,-43,-55,-51,-50,-48,-53,-52,-53,-54,-62,-55,-54,-55,-57
-26,-39,-45,-52,-55,-54,-56,-43,-55,-50,-49,-61,-52,-52,-54,-54,-62,-55,-54,-55,-56
